Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell
4.0.2,org.apache.http.examples.client,ClientExecuteProxy,main,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.client,ClientExecuteProxy,main,Magic Number,The method contains a magic number: 443
4.0.2,org.apache.http.examples.client,ClientFormLogin,main,Long Statement,The length of the statement "HttpPost httpost=new HttpPost("https://portal.sun.com/amserver/UI/Login?" + "org=self_registered_users&" + "goto=/portal/dt&"+ "gotoOnFail=/portal/dt?error=true");" is 163.
4.0.2,org.apache.http.examples.client,ClientMultiThreadedExecution,main,Long Statement,The length of the statement "String[] urisToGet={"http://hc.apache.org/"`"http://hc.apache.org/httpcomponents-core/"`"http://hc.apache.org/httpcomponents-client/"`"http://svn.apache.org/viewvc/httpcomponents/"};" is 182.
4.0.2,org.apache.http.examples.client,ClientMultiThreadedExecution,main,Magic Number,The method contains a magic number: 100
4.0.2,org.apache.http.examples.client,ClientMultiThreadedExecution,main,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.client,ClientPreemptiveBasicAuthentication,main,Long Statement,The length of the statement "httpclient.getCredentialsProvider().setCredentials(new AuthScope("localhost"`80)`new UsernamePasswordCredentials("username"`"password"));" is 137.
4.0.2,org.apache.http.examples.client,ClientPreemptiveBasicAuthentication,main,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.client,ClientPreemptiveBasicAuthentication,main,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.client,ClientPreemptiveBasicAuthentication,main,Magic Number,The method contains a magic number: 3
4.0.2,org.apache.http.examples.client,ClientPreemptiveDigestAuthentication,main,Long Statement,The length of the statement "httpclient.getCredentialsProvider().setCredentials(new AuthScope("localhost"`80)`new UsernamePasswordCredentials("username"`"password"));" is 137.
4.0.2,org.apache.http.examples.client,ClientPreemptiveDigestAuthentication,main,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.client,ClientPreemptiveDigestAuthentication,main,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.client,ClientPreemptiveDigestAuthentication,main,Magic Number,The method contains a magic number: 3
4.0.2,org.apache.http.examples.client,ClientProxyAuthentication,main,Long Statement,The length of the statement "httpclient.getCredentialsProvider().setCredentials(new AuthScope("localhost"`8080)`new UsernamePasswordCredentials("username"`"password"));" is 139.
4.0.2,org.apache.http.examples.client,ClientProxyAuthentication,main,Magic Number,The method contains a magic number: 8080
4.0.2,org.apache.http.examples.client,ClientProxyAuthentication,main,Magic Number,The method contains a magic number: 443
4.0.2,org.apache.http.examples.client,ClientProxyAuthentication,main,Magic Number,The method contains a magic number: 8080
4.0.2,org.apache.http.examples.conn,ManagerConnectDirect,main,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.conn,ManagerConnectDirect,setup,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.conn,ManagerConnectProxy,main,Magic Number,The method contains a magic number: 443
4.0.2,org.apache.http.examples.conn,ManagerConnectProxy,main,Magic Number,The method contains a magic number: 8666
4.0.2,org.apache.http.examples.conn,ManagerConnectProxy,main,Magic Number,The method contains a magic number: 200
4.0.2,org.apache.http.examples.conn,ManagerConnectProxy,main,Magic Number,The method contains a magic number: 299
4.0.2,org.apache.http.examples.conn,ManagerConnectProxy,setup,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.conn,ManagerConnectProxy,setup,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.conn,OperatorConnectDirect,main,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.conn,OperatorConnectDirect,main,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.conn,OperatorConnectProxy,main,Magic Number,The method contains a magic number: 443
4.0.2,org.apache.http.examples.conn,OperatorConnectProxy,main,Magic Number,The method contains a magic number: 8666
4.0.2,org.apache.http.examples.conn,OperatorConnectProxy,main,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.examples.conn,OperatorConnectProxy,main,Magic Number,The method contains a magic number: 443
4.0.2,org.apache.http.examples.conn,OperatorConnectProxy,main,Magic Number,The method contains a magic number: 200
4.0.2,org.apache.http.examples.conn,OperatorConnectProxy,main,Magic Number,The method contains a magic number: 299
4.0.2,org.apache.http.auth,AuthScope,match,Complex Method,Cyclomatic complexity of the method is 9
4.0.2,org.apache.http.auth,AuthScope,match,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.auth,AuthScope,match,Magic Number,The method contains a magic number: 4
4.0.2,org.apache.http.auth,AuthScope,match,Magic Number,The method contains a magic number: 8
4.0.2,org.apache.http.auth,AuthScope,equals,Long Statement,The length of the statement "return LangUtils.equals(this.host`that.host) && this.port == that.port && LangUtils.equals(this.realm`that.realm) && LangUtils.equals(this.scheme`that.scheme);" is 159.
4.0.2,org.apache.http.auth,NTCredentials,NTCredentials,Long Statement,The length of the statement "this.principal=new NTUserPrincipal(username.substring(0`atSlash).toUpperCase(Locale.ENGLISH)`username.substring(atSlash + 1));" is 126.
4.0.2,org.apache.http.client.entity,UrlEncodedFormEntity,UrlEncodedFormEntity,Long Statement,The length of the statement "setContentType(URLEncodedUtils.CONTENT_TYPE + HTTP.CHARSET_PARAM + (encoding != null ? encoding : HTTP.DEFAULT_CONTENT_CHARSET));" is 129.
4.0.2,org.apache.http.client.methods,HttpRequestBase,abort,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.client.methods,TestHttpOptions,testMultipleAllows,Magic Number,The method contains a magic number: 200
4.0.2,org.apache.http.client.methods,TestHttpRequestBase,testCloneEntityEnclosingRequests,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.client.protocol,RequestAddCookies,process,Complex Method,Cyclomatic complexity of the method is 24
4.0.2,org.apache.http.client.protocol,RequestAddCookies,process,Long Method,The method has 101 lines of code.
4.0.2,org.apache.http.client.protocol,RequestClientConnControl,process,Complex Method,Cyclomatic complexity of the method is 8
4.0.2,org.apache.http.client.protocol,RequestClientConnControl,process,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.client.protocol,RequestDefaultHeaders,process,Long Statement,The length of the statement "@SuppressWarnings("unchecked") Collection<Header> defHeaders=(Collection<Header>)request.getParams().getParameter(ClientPNames.DEFAULT_HEADERS);" is 144.
4.0.2,org.apache.http.client.protocol,RequestProxyAuthentication,process,Complex Method,Cyclomatic complexity of the method is 9
4.0.2,org.apache.http.client.protocol,RequestTargetAuthentication,process,Complex Method,Cyclomatic complexity of the method is 10
4.0.2,org.apache.http.client.protocol,TestCookie2Support,testCookieVersionSupportHeader2,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.client.protocol,TestRedirects,testMaxRedirectCheck,Magic Number,The method contains a magic number: 5
4.0.2,org.apache.http.client.protocol,TestRedirects,testRejectBogusRedirectLocation,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.client.utils,Rfc3492Idn,adapt,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.client.utils,Rfc3492Idn,adapt,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.client.utils,Rfc3492Idn,digit,Magic Number,The method contains a magic number: 26
4.0.2,org.apache.http.client.utils,Rfc3492Idn,toUnicode,Magic Number,The method contains a magic number: 4
4.0.2,org.apache.http.client.utils,Rfc3492Idn,decode,Complex Method,Cyclomatic complexity of the method is 8
4.0.2,org.apache.http.client.utils,URIUtils,createURI,Complex Method,Cyclomatic complexity of the method is 8
4.0.2,org.apache.http.client.utils,URIUtils,createURI,Long Parameter List,The method has 6 parameters. 
4.0.2,org.apache.http.client.utils,URIUtils,rewriteURI,Long Statement,The length of the statement "return URIUtils.createURI(target.getSchemeName()`target.getHostName()`target.getPort()`uri.getRawPath()`uri.getRawQuery()`dropFragment ? null : uri.getRawFragment());" is 166.
4.0.2,org.apache.http.client.utils,URLEncodedUtils,parse,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.client.utils,URLEncodedUtils,parse,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.client.utils,TestRfc3492Idn,testDecode,Long Statement,The length of the statement "assertEquals("\u0644\u064A\u0647\u0645\u0627\u0628\u062A\u0643\u0644" + "\u0645\u0648\u0634\u0639\u0631\u0628\u064A\u061F"`idn.decode("egbpdaj6bu4bxfgehfvwxn"));" is 161.
4.0.2,org.apache.http.client.utils,TestRfc3492Idn,testDecode,Long Statement,The length of the statement "assertEquals("\u043F\u043E\u0447\u0435\u043C\u0443\u0436\u0435\u043E" + "\u043D\u0438\u043D\u0435\u0433\u043E\u0432\u043E\u0440" + "\u044F\u0442\u043F\u043E\u0440\u0443\u0441\u0441\u043A"+ "\u0438"`idn.decode("b1abfaaepdrnnbgefbaDotcwatmq2g4l"));" is 246.
4.0.2,org.apache.http.client.utils,TestRfc3492Idn,testDecode,Long Statement,The length of the statement "assertEquals("\u004D\u0061\u006A\u0069\u3067\u004B\u006F\u0069\u3059" + "\u308B\u0035\u79D2\u524D"`idn.decode("MajiKoi5-783gue6qz075azm5e"));" is 141.
4.0.2,org.apache.http.client.utils,TestRfc3492Idn,testToUnicode,Long Statement,The length of the statement "assertEquals("\u0644\u064A\u0647\u0645\u0627\u0628\u062A\u0643\u0644" + "\u0645\u0648\u0634\u0639\u0631\u0628\u064A\u061F"`idn.toUnicode("xn--egbpdaj6bu4bxfgehfvwxn"));" is 168.
4.0.2,org.apache.http.client.utils,TestURLEncodedUtils,testParseURI,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.client.utils,TestURLEncodedUtils,testParseURI,Magic Number,The method contains a magic number: 3
4.0.2,org.apache.http.client.utils,TestURLEncodedUtils,testParseURI,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.client.utils,TestURLEncodedUtils,testParseUTF8Entity,Long Statement,The length of the statement "assertEquals("russian=%D0%92%D1%81%D0%B5%D0%BC_%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82" + "&swiss=Gr%C3%BCezi_z%C3%A4m%C3%A4"`s);" is 126.
4.0.2,org.apache.http.client.utils,TestURLEncodedUtils,testParseUTF8Entity,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.conn,ClientConnectionOperator,openConnection,Long Parameter List,The method has 5 parameters. 
4.0.2,org.apache.http.conn,MultihomePlainSocketFactory,connectSocket,Complex Method,Cyclomatic complexity of the method is 8
4.0.2,org.apache.http.conn,MultihomePlainSocketFactory,connectSocket,Long Parameter List,The method has 6 parameters. 
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnEntityConsumeContent,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnEntityConsumeContent,Magic Number,The method contains a magic number: 250
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnEntityConsumeContent,Magic Number,The method contains a magic number: 250
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnEntityWriteTo,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnEntityWriteTo,Magic Number,The method contains a magic number: 250
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnEntityWriteTo,Magic Number,The method contains a magic number: 250
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnAbort,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnAbort,Magic Number,The method contains a magic number: 250
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnAbort,Magic Number,The method contains a magic number: 250
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnIOException,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnIOException,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnIOException,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnIOException,Long Statement,The length of the statement "public void handle( final HttpRequest request` final HttpResponse response` final HttpContext context) throws HttpException` IOException {" is 138.
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnIOException,Magic Number,The method contains a magic number: 5
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnIOException,Magic Number,The method contains a magic number: 250
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,testReleaseOnIOException,Magic Number,The method contains a magic number: 250
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,handle,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,handle,Magic Number,The method contains a magic number: 5
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,writeTo,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestConnectionAutoRelease,writeTo,Magic Number,The method contains a magic number: 5
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfPersistentConnections,Magic Number,The method contains a magic number: 5
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfPersistentConnections,Magic Number,The method contains a magic number: 5
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfPersistentConnections,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfPersistentConnections,Magic Number,The method contains a magic number: 10
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfPersistentConnections,Magic Number,The method contains a magic number: 10
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfPersistentConnections,Magic Number,The method contains a magic number: 10000
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfClosedConnections,Magic Number,The method contains a magic number: 5
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfClosedConnections,Magic Number,The method contains a magic number: 5
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfClosedConnections,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfClosedConnections,Magic Number,The method contains a magic number: 10
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfClosedConnections,Magic Number,The method contains a magic number: 10
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfClosedConnections,Magic Number,The method contains a magic number: 10000
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfAbortedConnections,Magic Number,The method contains a magic number: 5
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfAbortedConnections,Magic Number,The method contains a magic number: 5
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfAbortedConnections,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfAbortedConnections,Magic Number,The method contains a magic number: 10
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfAbortedConnections,Magic Number,The method contains a magic number: 10
4.0.2,org.apache.http.conn,TestConnectionReuse,testReuseOfAbortedConnections,Magic Number,The method contains a magic number: 10000
4.0.2,org.apache.http.conn,TestConnectionReuse,testKeepAliveHeaderRespected,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestConnectionReuse,testKeepAliveHeaderRespected,Magic Number,The method contains a magic number: 1100
4.0.2,org.apache.http.conn,TestConnectionReuse,testKeepAliveHeaderRespected,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.conn,TestConnectionReuse,testKeepAliveHeaderRespected,Magic Number,The method contains a magic number: 500
4.0.2,org.apache.http.conn,TestConnectionReuse,testKeepAliveHeaderRespected,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.conn,TestConnectionReuse,WorkerThread,Long Parameter List,The method has 5 parameters. 
4.0.2,org.apache.http.conn,WorkerThread,WorkerThread,Long Parameter List,The method has 5 parameters. 
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Magic Number,The method contains a magic number: 443
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Magic Number,The method contains a magic number: 443
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testConstructor,Magic Number,The method contains a magic number: 70000
4.0.2,org.apache.http.conn,TestScheme,testRegisterUnregister,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestScheme,testRegisterUnregister,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testRegisterUnregister,Magic Number,The method contains a magic number: 443
4.0.2,org.apache.http.conn,TestScheme,testRegisterUnregister,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testIterator,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testIterator,Magic Number,The method contains a magic number: 443
4.0.2,org.apache.http.conn,TestScheme,testIllegalRegisterUnregister,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestScheme,testIllegalRegisterUnregister,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestScheme,testIllegalRegisterUnregister,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestScheme,testIllegalRegisterUnregister,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestScheme,testIllegalRegisterUnregister,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn,TestScheme,testResolvePort,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testResolvePort,Magic Number,The method contains a magic number: 8080
4.0.2,org.apache.http.conn,TestScheme,testResolvePort,Magic Number,The method contains a magic number: 8080
4.0.2,org.apache.http.conn,TestScheme,testResolvePort,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testHashCode,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testHashCode,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testHashCode,Magic Number,The method contains a magic number: 443
4.0.2,org.apache.http.conn,TestScheme,testEquals,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testEquals,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn,TestScheme,testEquals,Magic Number,The method contains a magic number: 443
4.0.2,org.apache.http.conn,TestScheme,testToString,Magic Number,The method contains a magic number: 80
4.0.2,org.apache.http.conn.params,ConnPerRouteBean,ConnPerRouteBean,Long Identifier,The length of the field DEFAULT_MAX_CONNECTIONS_PER_ROUTE is 33.
4.0.2,org.apache.http.conn.params,TestRouteParams,testBadArgs,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.params,TestRouteParams,testBadArgs,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.params,TestRouteParams,testBadArgs,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.params,TestRouteParams,testBadArgs,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.params,TestRouteParams,testBadArgs,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.params,TestRouteParams,testBadArgs,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,BasicRouteDirector,proxiedStep,Complex Conditional,The conditional expression (fact.isTunnelled() && !plan.isTunnelled()) || (fact.isLayered() && !plan.isLayered()) is complex.
4.0.2,org.apache.http.conn.routing,BasicRouteDirector,proxiedStep,Complex Method,Cyclomatic complexity of the method is 11
4.0.2,org.apache.http.conn.routing,HttpRoute,HttpRoute,Long Parameter List,The method has 6 parameters. 
4.0.2,org.apache.http.conn.routing,HttpRoute,HttpRoute,Long Parameter List,The method has 6 parameters. 
4.0.2,org.apache.http.conn.routing,HttpRoute,HttpRoute,Long Parameter List,The method has 6 parameters. 
4.0.2,org.apache.http.conn.routing,HttpRoute,HttpRoute,Long Statement,The length of the statement "this(local`target`toChain(proxy)`secure`secure ? TunnelType.TUNNELLED : TunnelType.PLAIN`secure ? LayerType.LAYERED : LayerType.PLAIN);" is 135.
4.0.2,org.apache.http.conn.routing,HttpRoute,equals,Long Statement,The length of the statement "equal&=(this.localAddress == that.localAddress) || ((this.localAddress != null) && this.localAddress.equals(that.localAddress));" is 128.
4.0.2,org.apache.http.conn.routing,HttpRoute,hashCode,Magic Number,The method contains a magic number: 0x11111111
4.0.2,org.apache.http.conn.routing,HttpRoute,toString,Magic Number,The method contains a magic number: 50
4.0.2,org.apache.http.conn.routing,HttpRoute,toString,Magic Number,The method contains a magic number: 30
4.0.2,org.apache.http.conn.routing,RouteTracker,toRoute,Long Statement,The length of the statement "return !this.connected ? null : new HttpRoute(this.targetHost`this.localAddress`this.proxyChain`this.secure`this.tunnelled`this.layered);" is 137.
4.0.2,org.apache.http.conn.routing,RouteTracker,equals,Long Statement,The length of the statement "equal&=(this.localAddress == that.localAddress) || ((this.localAddress != null) && this.localAddress.equals(that.localAddress));" is 128.
4.0.2,org.apache.http.conn.routing,RouteTracker,equals,Long Statement,The length of the statement "equal&=(this.proxyChain == that.proxyChain) || ((this.proxyChain != null) && (that.proxyChain != null) && (this.proxyChain.length == that.proxyChain.length));" is 158.
4.0.2,org.apache.http.conn.routing,RouteTracker,equals,Long Statement,The length of the statement "equal&=(this.connected == that.connected) && (this.secure == that.secure) && (this.tunnelled == that.tunnelled)&& (this.layered == that.layered);" is 145.
4.0.2,org.apache.http.conn.routing,RouteTracker,hashCode,Magic Number,The method contains a magic number: 0x11111111
4.0.2,org.apache.http.conn.routing,RouteTracker,hashCode,Magic Number,The method contains a magic number: 0x22222222
4.0.2,org.apache.http.conn.routing,RouteTracker,toString,Complex Method,Cyclomatic complexity of the method is 8
4.0.2,org.apache.http.conn.routing,RouteTracker,toString,Magic Number,The method contains a magic number: 50
4.0.2,org.apache.http.conn.routing,RouteTracker,toString,Magic Number,The method contains a magic number: 30
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testCstrFullRoute,Magic Number,The method contains a magic number: 4
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testCstrFullRoute,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testCstrFullRoute,Magic Number,The method contains a magic number: 3
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testCstrFullFlags,Magic Number,The method contains a magic number: 8
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testCstrFullFlags,Magic Number,The method contains a magic number: 8
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testCstrFullFlags,Magic Number,The method contains a magic number: 8
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testInvalidArguments,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testInvalidArguments,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testInvalidArguments,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testInvalidArguments,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testEqualsHashcodeClone,Long Method,The method has 100 lines of code.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testEqualsHashcodeClone,Magic Number,The method contains a magic number: 11
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testEqualsHashcodeClone,Magic Number,The method contains a magic number: 11
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Magic Number,The method contains a magic number: 4
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Magic Number,The method contains a magic number: 3
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testHopping,Magic Number,The method contains a magic number: 4
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testCstr4,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestHttpRoute,testImmutable,Magic Number,The method contains a magic number: 2
4.0.2,org.apache.http.conn.routing,TestRouteDirector,testIllegal,Empty catch clause,The method has an empty catch block.
4.0.2,org.apache.http.conn.routing,TestRouteTracker,testCstrTargetLocal,Empty catch clause,The method has an empty catch block.
